time,fill_time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2025-10-09 00:00,2025-10-09 07:00,2025-10-16 19:00,BUY,4012.61,3934.4,4247.24,TP,234.43,"CHoCH up: close 4056.56 > LH 4049.61 after LL 3940.91, disp 10.93/13.01ATR"
2025-11-11 22:00,2025-11-12 02:00,2025-11-12 22:00,SELL,4122.66,4155.28,4024.78,SL,-32.82,"CHoCH down: close 4106.51 < HL 4124.72 after HH 4149.00, disp 18.48/12.57ATR"
2025-11-14 01:00,2025-11-14 08:00,2025-11-18 14:00,SELL,4191.1,4255.47,3997.98,TP,192.92,"CHoCH down: close 4157.99 < HL 4179.89 after HH 4245.12, disp 43.82/20.71ATR"
2025-11-19 12:00,2025-11-20 00:00,2025-12-01 20:00,BUY,4058.43,3990.07,4263.54,TP,204.91,"CHoCH up: close 4095.51 > LH 4082.27 after LL 3997.94, disp 20.24/15.75ATR"
2025-11-21 23:00,2025-11-22 03:00,2025-12-01 08:00,BUY,4070.46,4010.98,4248.88,TP,178.22,"CHoCH up: close 4099.92 > LH 4088.73 after LL 4022.39, disp 30.49/22.81ATR"
2025-12-02 16:00,2025-12-02 21:00,2025-12-11 23:00,SELL,4219.52,4271.37,4063.97,SL,-52.05,"CHoCH down: close 4191.92 < HL 4199.82 after HH 4264.56, disp 18.16/13.63ATR"
2025-12-03 20:00,2025-12-03 21:00,2025-12-18 23:00,BUY,4209.36,4158.15,4363.0,TP,153.44,"CHoCH up: close 4237.24 > LH 4228.91 after LL 4163.87, disp 23.69/11.45ATR"
2025-12-09 16:00,2025-12-09 21:00,2025-12-11 22:00,BUY,4192.81,4171.41,4257.0,TP,63.99,"CHoCH up: close 4202.96 > LH 4198.78 after LL 4176.24, disp 11.22/9.66ATR"
2025-12-11 02:00,2025-12-11 13:00,2025-12-11 23:00,BUY,4205.66,4182.09,4276.4,TP,70.54,"CHoCH up: close 4216.62 > LH 4206.99 after LL 4187.79, disp 22.50/11.41ATR"
2025-12-23 21:00,2025-12-23 23:00,2025-12-24 06:00,SELL,4465.94,4505.18,4348.21,SL,-39.44,"CHoCH down: close 4446.44 < HL 4469.51 after HH 4497.75, disp 32.58/14.86ATR"
2025-12-26 07:00,2025-12-29 07:00,2025-12-29 18:00,BUY,4491.44,4439.37,4647.66,SL,-52.27,"CHoCH up: close 4517.79 > LH 4499.97 after LL 4448.46, disp 22.60/18.17ATR"
2025-12-29 07:00,2025-12-29 10:00,2025-12-29 21:00,SELL,4517.33,4560.32,4388.38,TP,128.75,"CHoCH down: close 4497.32 < HL 4503.06 after HH 4549.99, disp 29.92/20.66ATR"
2026-01-13 20:00,2026-01-13 23:00,2026-01-16 22:00,BUY,4597.12,4566.37,4689.38,SL,-30.95,"CHoCH up: close 4611.50 > LH 4602.13 after LL 4573.66, disp 18.31/14.59ATR"
2026-01-14 13:00,2026-01-14 21:00,2026-01-16 22:00,BUY,4611.41,4560.68,4763.58,SL,-50.93,"CHoCH up: close 4637.24 > LH 4634.54 after LL 4569.26, disp 17.36/17.15ATR"
2026-01-27 02:00,2026-01-27 03:00,2026-01-28 03:00,SELL,5060.03,5126.01,4862.09,SL,-66.18,"CHoCH down: close 5028.77 < HL 5054.59 after HH 5111.04, disp 40.17/29.94ATR"
2026-02-05 09:00,2026-02-05 13:00,2026-02-23 06:00,SELL,4917.99,5124.22,4299.29,SL,-206.43,"CHoCH down: close 4811.43 < HL 4849.33 after HH 5091.84, disp 147.33/64.75ATR"
2026-02-11 17:00,2026-02-11 19:00,2026-02-12 23:00,BUY,5057.38,4988.18,5265.01,SL,-69.4,"CHoCH up: close 5093.21 > LH 5078.62 after LL 4998.93, disp 30.35/21.51ATR"
2026-02-12 21:00,2026-02-12 22:00,2026-02-12 23:00,SELL,5065.59,5110.22,4931.7,TP,133.69,"CHoCH down: close 5044.56 < HL 5047.25 after HH 5099.91, disp 30.76/20.63ATR"
2026-02-24 19:00,2026-02-25 08:00,2026-02-28 03:00,SELL,5188.38,5261.66,4968.54,SL,-73.48,"CHoCH down: close 5150.77 < HL 5156.65 after HH 5249.74, disp 21.95/23.84ATR"
2026-03-27 21:00,2026-03-30 07:00,2026-04-02 00:00,BUY,4449.52,4336.19,4789.49,TP,339.77,"CHoCH up: close 4509.78 > LH 4475.02 after LL 4351.19, disp 77.95/30.00ATR"
2026-04-02 13:00,2026-04-02 22:00,2026-04-08 07:00,SELL,4672.63,4819.93,4230.76,SL,-147.5,"CHoCH down: close 4594.37 < HL 4667.08 after HH 4800.33, disp 78.20/39.20ATR"
2026-04-07 16:00,2026-04-07 18:00,2026-04-08 06:00,BUY,4657.73,4605.17,4815.42,TP,157.49,"CHoCH up: close 4682.94 > LH 4667.88 after LL 4616.61, disp 36.86/22.88ATR"
2026-04-20 07:00,2026-04-20 09:00,2026-04-29 21:00,SELL,4806.24,4903.32,4514.99,TP,291.05,"CHoCH down: close 4755.10 < HL 4778.73 after HH 4889.68, disp 24.27/27.29ATR"
2026-04-29 15:00,2026-04-30 14:00,2026-04-30 16:00,SELL,4584.0,4617.03,4484.92,SL,-33.23,"CHoCH down: close 4567.87 < HL 4576.17 after HH 4610.32, disp 16.68/13.42ATR"
2026-05-04 23:00,2026-05-05 20:00,2026-05-06 15:00,SELL,4574.18,4671.63,4281.8,SL,-97.65,"CHoCH down: close 4521.45 < HL 4526.14 after HH 4660.20, disp 40.08/22.87ATR"
2026-05-13 03:00,2026-05-13 17:00,2026-05-15 08:00,BUY,4686.3,4628.24,4860.47,SL,-58.26,"CHoCH up: close 4715.69 > LH 4711.55 after LL 4638.35, disp 19.71/20.21ATR"
2026-05-20 22:00,2026-05-21 21:00,2026-05-27 19:00,BUY,4501.7,4442.2,4680.17,SL,-59.7,"CHoCH up: close 4531.26 > LH 4508.98 after LL 4453.46, disp 48.18/22.51ATR"
2026-06-02 12:00,2026-06-02 22:00,2026-06-03 17:00,BUY,4491.01,4440.06,4643.86,SL,-51.15,"CHoCH up: close 4517.48 > LH 4512.92 after LL 4447.82, disp 18.10/15.52ATR"
2026-06-04 19:00,2026-06-04 22:00,2026-06-05 20:00,BUY,4478.35,4413.86,4671.85,SL,-64.69,"CHoCH up: close 4511.70 > LH 4484.03 after LL 4423.95, disp 38.01/20.19ATR"
2026-07-07 20:00,2026-07-07 22:00,2026-07-08 03:00,BUY,4151.19,4109.04,4277.63,SL,-42.35,"CHoCH up: close 4172.33 > LH 4168.48 after LL 4116.69, disp 15.60/15.30ATR"
