time,fill_time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2026-04-17 13:00,2026-04-17 14:15,2026-04-17 14:20,BUY,4786.03,4784.68,4790.62,SL,-1.55,"Bat @D (AB/XA 0.444, BC/AB 0.784, AD=0.886XA)"
2026-04-17 17:55,2026-04-20 06:05,2026-04-20 06:05,BUY,4781.26,4779.04,4788.77,SL,-2.42,"Bat @D (AB/XA 0.400, BC/AB 0.800, AD=0.886XA)"
2026-04-17 18:45,2026-04-20 06:05,2026-04-20 06:05,BUY,4781.26,4779.04,4788.77,SL,-2.42,"Bat @D (AB/XA 0.400, BC/AB 0.800, AD=0.886XA)"
2026-04-21 07:20,2026-04-21 09:40,2026-04-21 09:40,BUY,4813.06,4810.77,4820.81,SL,-2.49,"Bat @D (AB/XA 0.365, BC/AB 0.829, AD=0.886XA)"
2026-04-21 08:10,2026-04-21 09:40,2026-04-21 09:40,BUY,4813.06,4810.77,4820.81,SL,-2.49,"Bat @D (AB/XA 0.365, BC/AB 0.829, AD=0.886XA)"
2026-04-21 17:40,2026-04-21 19:05,2026-04-21 19:05,BUY,4778.75,4776.92,4784.23,SL,-2.03,"Gartley @D (AB/XA 0.637, BC/AB 0.562, AD=0.786XA)"
2026-04-22 14:50,2026-04-22 16:20,2026-04-22 16:20,BUY,4756.41,4754.4,4762.43,SL,-2.21,"Gartley @D (AB/XA 0.666, BC/AB 0.675, AD=0.786XA)"
2026-04-23 02:25,2026-04-23 07:00,2026-04-23 07:00,BUY,4725.71,4724.14,4731.02,SL,-1.77,"Bat @D (AB/XA 0.444, BC/AB 0.861, AD=0.886XA)"
2026-04-23 03:45,2026-04-23 06:25,2026-04-23 06:35,BUY,4734.23,4732.23,4740.22,SL,-2.2,"Gartley @D (AB/XA 0.655, BC/AB 0.659, AD=0.786XA)"
2026-04-25 00:05,2026-04-27 06:05,2026-04-27 06:05,BUY,4695.51,4690.46,4712.63,SL,-5.25,"Bat @D (AB/XA 0.503, BC/AB 0.724, AD=0.886XA)"
2026-04-25 00:55,2026-04-25 04:05,2026-04-25 04:10,BUY,4709.89,4708.05,4718.84,SL,-2.04,"Butterfly @D (AB/XA 0.766, BC/AB 0.567, AD=1.27XA)"
2026-04-29 02:45,2026-04-29 09:00,2026-04-29 09:00,BUY,4580.55,4578.19,4588.54,TP,7.79,"Bat @D (AB/XA 0.394, BC/AB 0.885, AD=0.886XA)"
2026-04-29 19:20,2026-04-29 20:30,2026-04-29 20:30,BUY,4554.53,4552.04,4562.97,SL,-2.69,"Bat @D (AB/XA 0.502, BC/AB 0.634, AD=0.886XA)"
2026-04-29 20:10,2026-04-29 20:30,2026-04-29 20:30,BUY,4554.53,4552.04,4562.97,SL,-2.69,"Bat @D (AB/XA 0.502, BC/AB 0.634, AD=0.886XA)"
2026-04-30 01:40,2026-04-30 02:10,2026-04-30 02:10,BUY,4528.55,4525.69,4542.44,SL,-3.06,"Butterfly @D (AB/XA 0.773, BC/AB 0.522, AD=1.27XA)"
2026-04-30 02:35,2026-04-30 02:40,2026-04-30 02:40,BUY,4528.55,4525.69,4542.44,SL,-3.06,"Butterfly @D (AB/XA 0.773, BC/AB 0.522, AD=1.27XA)"
2026-05-02 00:05,2026-05-04 08:25,2026-05-04 09:25,BUY,4602.33,4594.97,4624.44,SL,-7.56,"Gartley @D (AB/XA 0.558, BC/AB 0.705, AD=0.786XA)"
2026-05-04 21:10,2026-05-04 21:30,2026-05-04 21:30,BUY,4557.49,4554.71,4565.85,TP,8.16,"Gartley @D (AB/XA 0.649, BC/AB 0.812, AD=0.786XA)"
2026-05-05 07:00,2026-05-05 09:00,2026-05-05 09:00,SELL,4531.34,4532.88,4523.88,SL,-1.74,"Butterfly @D (AB/XA 0.796, BC/AB 0.490, AD=1.27XA)"
2026-05-05 11:35,2026-05-05 12:15,2026-05-05 12:20,BUY,4531.45,4530.25,4537.27,SL,-1.4,"Butterfly @D (AB/XA 0.763, BC/AB 0.569, AD=1.27XA)"
2026-05-06 18:20,2026-05-06 20:10,2026-05-06 20:10,BUY,4675.82,4672.13,4688.32,SL,-3.89,"Bat @D (AB/XA 0.386, BC/AB 0.761, AD=0.886XA)"
2026-05-06 21:25,2026-05-06 22:15,2026-05-06 23:10,SELL,4715.9,4722.15,4694.74,TP,20.96,"Bat @D (AB/XA 0.511, BC/AB 0.737, AD=0.886XA)"
2026-05-06 22:15,2026-05-07 09:15,2026-05-07 12:30,SELL,4715.9,4722.15,4694.74,TP,20.96,"Bat @D (AB/XA 0.511, BC/AB 0.737, AD=0.886XA)"
2026-05-07 11:15,2026-05-07 12:35,2026-05-07 13:30,BUY,4693.08,4689.47,4703.91,TP,10.63,"Gartley @D (AB/XA 0.596, BC/AB 0.468, AD=0.786XA)"
2026-05-07 12:05,2026-05-07 12:35,2026-05-07 13:30,BUY,4693.08,4689.47,4703.91,TP,10.63,"Gartley @D (AB/XA 0.596, BC/AB 0.468, AD=0.786XA)"
2026-05-07 13:40,2026-05-07 14:10,2026-05-07 14:10,SELL,4707.99,4709.75,4702.01,SL,-1.96,"Bat @D (AB/XA 0.493, BC/AB 0.722, AD=0.886XA)"
2026-05-07 18:15,2026-05-07 20:40,2026-05-07 21:00,SELL,4749.88,4753.05,4739.16,TP,10.52,"Bat @D (AB/XA 0.557, BC/AB 0.769, AD=0.886XA)"
2026-05-08 16:25,2026-05-08 20:40,2026-05-08 21:10,SELL,4730.35,4734.1,4717.66,TP,12.49,"Bat @D (AB/XA 0.437, BC/AB 0.418, AD=0.886XA)"
2026-05-11 10:55,2026-05-11 13:45,2026-05-11 13:50,BUY,4660.97,4657.47,4677.97,SL,-3.7,"Butterfly @D (AB/XA 0.769, BC/AB 0.807, AD=1.27XA)"
2026-05-12 16:35,2026-05-13 03:55,2026-05-13 04:00,SELL,4714.6,4718.1,4704.11,SL,-3.7,"Gartley @D (AB/XA 0.564, BC/AB 0.488, AD=0.786XA)"
2026-05-13 13:05,2026-05-13 14:00,2026-05-13 14:05,SELL,4709.0,4710.15,4703.4,SL,-1.35,"Butterfly @D (AB/XA 0.781, BC/AB 0.667, AD=1.27XA)"
2026-05-13 15:00,2026-05-13 16:25,2026-05-13 17:10,BUY,4696.14,4693.96,4703.5,SL,-2.38,"Bat @D (AB/XA 0.388, BC/AB 0.798, AD=0.886XA)"
2026-05-13 20:05,2026-05-13 20:30,2026-05-13 20:30,BUY,4679.39,4676.94,4691.3,SL,-2.65,"Butterfly @D (AB/XA 0.774, BC/AB 0.730, AD=1.27XA)"
2026-05-14 01:40,2026-05-14 02:45,2026-05-14 02:45,BUY,4680.97,4677.71,4692.0,SL,-3.46,"Bat @D (AB/XA 0.454, BC/AB 0.422, AD=0.886XA)"
2026-05-14 14:05,2026-05-14 21:40,2026-05-14 21:40,BUY,4673.46,4669.04,4688.42,SL,-4.62,"Bat @D (AB/XA 0.436, BC/AB 0.516, AD=0.886XA)"
2026-05-14 19:25,2026-05-14 21:30,2026-05-14 21:30,BUY,4684.01,4682.33,4692.12,SL,-1.88,"Butterfly @D (AB/XA 0.841, BC/AB 0.541, AD=1.27XA)"
2026-05-16 03:10,2026-05-16 04:20,2026-05-18 06:05,BUY,4533.46,4529.95,4545.34,TP,11.68,"Bat @D (AB/XA 0.346, BC/AB 0.855, AD=0.886XA)"
2026-05-20 00:25,2026-05-20 09:25,2026-05-20 09:30,BUY,4475.53,4470.61,4490.33,SL,-5.12,"Gartley @D (AB/XA 0.603, BC/AB 0.863, AD=0.786XA)"
2026-05-20 01:35,2026-05-20 02:20,2026-05-20 02:20,BUY,4498.09,4496.48,4503.54,SL,-1.81,"Bat @D (AB/XA 0.480, BC/AB 0.837, AD=0.886XA)"
2026-05-20 13:05,2026-05-20 15:10,2026-05-20 16:30,SELL,4484.51,4488.02,4472.65,SL,-3.71,"Bat @D (AB/XA 0.492, BC/AB 0.814, AD=0.886XA)"
2026-05-21 02:20,2026-05-21 03:35,2026-05-21 06:05,SELL,4549.7,4552.58,4539.94,TP,9.56,"Bat @D (AB/XA 0.487, BC/AB 0.649, AD=0.886XA)"
2026-05-21 03:10,2026-05-21 03:35,2026-05-21 06:05,SELL,4549.7,4552.58,4539.94,TP,9.56,"Bat @D (AB/XA 0.487, BC/AB 0.649, AD=0.886XA)"
2026-05-21 07:10,2026-05-21 08:00,2026-05-21 08:00,SELL,4547.16,4548.66,4542.63,SL,-1.7,"Gartley @D (AB/XA 0.622, BC/AB 0.799, AD=0.786XA)"
2026-05-21 19:55,2026-05-22 01:15,2026-05-22 01:15,SELL,4531.84,4534.88,4521.57,SL,-3.24,"Bat @D (AB/XA 0.534, BC/AB 0.804, AD=0.886XA)"
2026-05-22 11:15,2026-05-22 11:45,2026-05-22 12:25,SELL,4528.95,4530.28,4524.97,SL,-1.53,"Gartley @D (AB/XA 0.640, BC/AB 0.880, AD=0.786XA)"
2026-05-22 15:45,2026-05-22 22:00,2026-05-22 22:00,BUY,4509.8,4507.64,4517.09,SL,-2.36,"Bat @D (AB/XA 0.350, BC/AB 0.809, AD=0.886XA)"
2026-05-23 01:10,2026-05-25 06:05,2026-05-25 06:05,SELL,4545.78,4550.02,4525.22,SL,-4.44,"Butterfly @D (AB/XA 0.822, BC/AB 0.409, AD=1.27XA)"
2026-05-26 00:15,2026-05-26 07:30,2026-05-26 07:30,BUY,4562.63,4561.69,4567.21,SL,-1.14,"Butterfly @D (AB/XA 0.825, BC/AB 0.769, AD=1.27XA)"
2026-05-26 01:05,2026-05-26 01:10,2026-05-26 01:10,SELL,4576.71,4577.49,4572.94,SL,-0.98,"Butterfly @D (AB/XA 0.769, BC/AB 0.798, AD=1.27XA)"
2026-05-26 22:55,2026-05-27 01:55,2026-05-27 02:00,BUY,4492.36,4489.29,4507.25,SL,-3.27,"Butterfly @D (AB/XA 0.764, BC/AB 0.727, AD=1.27XA)"
2026-05-26 23:45,2026-05-27 01:55,2026-05-27 02:00,BUY,4492.36,4489.29,4507.25,SL,-3.27,"Butterfly @D (AB/XA 0.764, BC/AB 0.727, AD=1.27XA)"
2026-05-27 01:45,2026-05-27 01:50,2026-05-27 01:55,BUY,4497.16,4496.05,4502.57,SL,-1.31,"Butterfly @D (AB/XA 0.737, BC/AB 0.541, AD=1.27XA)"
2026-05-27 07:20,2026-05-27 18:35,2026-05-27 18:35,BUY,4471.41,4467.25,4491.57,SL,-4.36,"Butterfly @D (AB/XA 0.731, BC/AB 0.655, AD=1.27XA)"
2026-05-27 09:05,2026-05-27 09:45,2026-05-27 09:45,BUY,4509.47,4507.16,4516.42,SL,-2.51,"Gartley @D (AB/XA 0.586, BC/AB 0.593, AD=0.786XA)"
2026-05-27 18:15,2026-05-27 18:20,2026-05-27 18:30,BUY,4478.43,4476.14,4486.19,SL,-2.49,"Bat @D (AB/XA 0.512, BC/AB 0.529, AD=0.886XA)"
2026-05-28 00:20,2026-05-28 00:40,2026-05-28 01:05,SELL,4452.29,4455.02,4443.07,TP,9.02,"Bat @D (AB/XA 0.491, BC/AB 0.786, AD=0.886XA)"
2026-05-28 07:00,2026-05-28 07:45,2026-05-28 07:45,BUY,4448.03,4446.68,4454.62,SL,-1.55,"Butterfly @D (AB/XA 0.738, BC/AB 0.718, AD=1.27XA)"
2026-05-28 08:00,2026-05-28 08:05,2026-05-28 08:05,BUY,4448.03,4446.68,4454.62,SL,-1.55,"Butterfly @D (AB/XA 0.738, BC/AB 0.718, AD=1.27XA)"
2026-05-28 19:50,2026-05-28 20:35,2026-05-28 20:45,SELL,4400.93,4403.8,4391.21,SL,-3.07,"Bat @D (AB/XA 0.525, BC/AB 0.634, AD=0.886XA)"
2026-05-30 00:55,2026-06-01 06:05,2026-06-01 06:05,BUY,4533.44,4526.46,4557.07,SL,-7.18,"Bat @D (AB/XA 0.541, BC/AB 0.421, AD=0.886XA)"
2026-06-02 11:05,2026-06-02 12:00,2026-06-02 12:05,SELL,4500.31,4503.25,4486.04,SL,-3.14,"Butterfly @D (AB/XA 0.775, BC/AB 0.532, AD=1.27XA)"
2026-06-02 16:30,2026-06-02 20:50,2026-06-02 20:50,BUY,4519.1,4516.57,4527.65,SL,-2.73,"Bat @D (AB/XA 0.532, BC/AB 0.708, AD=0.886XA)"
2026-06-03 23:55,2026-06-04 12:30,2026-06-04 12:30,SELL,4478.24,4482.31,4458.46,SL,-4.27,"Butterfly @D (AB/XA 0.813, BC/AB 0.685, AD=1.27XA)"
2026-06-04 14:55,2026-06-04 15:10,2026-06-04 15:40,BUY,4463.9,4461.34,4471.59,SL,-2.76,"Gartley @D (AB/XA 0.678, BC/AB 0.588, AD=0.786XA)"
2026-06-04 21:10,2026-06-04 22:45,2026-06-04 22:50,BUY,4470.11,4465.07,4487.14,SL,-5.24,"Bat @D (AB/XA 0.466, BC/AB 0.841, AD=0.886XA)"
2026-06-05 02:30,2026-06-05 03:00,2026-06-05 03:00,SELL,4482.75,4483.86,4479.43,TP,3.12,"Gartley @D (AB/XA 0.677, BC/AB 0.686, AD=0.786XA)"
2026-06-05 12:50,2026-06-05 14:45,2026-06-05 14:45,SELL,4452.86,4454.85,4446.14,SL,-2.19,"Bat @D (AB/XA 0.475, BC/AB 0.751, AD=0.886XA)"
2026-06-08 10:55,2026-06-08 21:35,2026-06-08 22:00,SELL,4341.85,4347.18,4325.86,TP,15.79,"Gartley @D (AB/XA 0.577, BC/AB 0.759, AD=0.786XA)"
2026-06-08 13:20,2026-06-08 13:30,2026-06-08 13:30,BUY,4298.7,4296.88,4307.53,SL,-2.02,"Butterfly @D (AB/XA 0.780, BC/AB 0.602, AD=1.27XA)"
2026-06-09 17:20,2026-06-09 21:45,2026-06-09 21:45,SELL,4347.97,4350.98,4337.78,SL,-3.21,"Bat @D (AB/XA 0.518, BC/AB 0.753, AD=0.886XA)"
